appId,arsiv_dosya_no,muracaat_tarihi,muracaat_tipi,region,description,status
727,22014,2/10/2021,,3,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0
728,16423,2/3/2012,,1,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",1
729,47784,6/11/2016,,3,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",0
730,72904,10/10/2013,,3,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,1
731,39129,21/1/2021,,2,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,1
732,34686,9/3/2012,,1,Nullam varius.,1
733,95155,15/7/2011,,2,In sagittis dui vel nisl.,1
734,15225,17/4/2020,,3,Suspendisse potenti. Nullam porttitor lacus at turpis.,1
735,22599,2/1/2019,,3,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0
736,34479,30/11/2022,,3,Maecenas pulvinar lobortis est.,0
737,25175,29/5/2021,,2,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0
738,54464,29/10/2013,,3,Praesent blandit. Nam nulla.,1
739,41234,10/6/2015,,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0
740,51516,28/9/2014,,3,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",0
741,22049,24/1/2011,,2,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,1
742,77997,25/5/2015,,2,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,0
743,112899,3/7/2017,,1,In congue.,1
744,43948,4/4/2015,,2,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",0
745,120694,29/8/2010,,1,Donec semper sapien a libero.,0
746,119418,18/12/2021,,3,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0
747,36630,24/8/2018,,3,Integer non velit.,0
748,13379,27/5/2020,,2,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,1
749,96217,16/2/2020,,1,Nulla ut erat id mauris vulputate elementum. Nullam varius.,0
750,78373,1/1/2023,,1,In sagittis dui vel nisl. Duis ac nibh.,0
751,20534,26/11/2016,,1,Cras pellentesque volutpat dui.,0
752,3901,2/1/2023,,1,In blandit ultrices enim.,0
753,73701,2/9/2013,,1,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1
754,39683,27/2/2022,,3,Nam nulla.,1
755,6407,29/6/2019,,2,Nulla ac enim.,1
756,30458,12/7/2022,,3,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,0
757,46514,21/3/2022,,1,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices.",1
758,58849,19/4/2012,,1,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",0
759,104646,23/4/2015,,2,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",1
760,56815,19/1/2023,,3,Donec semper sapien a libero.,1
761,121954,5/7/2014,,3,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",0
762,13109,28/6/2013,,3,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,1
763,115263,13/11/2014,,3,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,1
764,22193,14/2/2019,,2,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,0
765,105861,30/8/2013,,2,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,0
766,11437,24/10/2022,,1,Integer ac leo.,0
767,70639,24/9/2012,,1,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",1
768,100773,19/10/2013,,2,Aenean lectus. Pellentesque eget nunc.,0
769,66729,5/11/2015,,2,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0
770,101204,25/9/2017,,2,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",1
771,88129,21/1/2017,,1,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,0
772,114368,16/4/2017,,3,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",0
773,110375,28/11/2015,,2,Morbi a ipsum.,1
774,112552,19/9/2013,,2,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1
775,52046,18/3/2020,,1,Pellentesque viverra pede ac diam.,0
776,31959,18/1/2018,,2,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",1
777,10377,14/1/2017,,2,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,1
778,7491,14/1/2015,,2,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",1
779,65498,9/1/2014,,1,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1
780,116917,12/6/2021,,3,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",1
781,4557,8/2/2023,,2,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",1
782,122366,4/4/2020,,1,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,1
783,61598,11/6/2022,,2,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1
784,6488,21/3/2021,,2,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,0
785,39857,19/7/2015,,3,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",0
786,88395,9/9/2012,,2,Nunc rhoncus dui vel sem.,0
787,17891,17/9/2011,,1,Duis ac nibh.,1
788,97597,13/6/2021,,3,Donec vitae nisi.,0
789,122393,13/9/2019,,2,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,0
790,53631,21/5/2022,,1,Etiam vel augue. Vestibulum rutrum rutrum neque.,0
791,15104,8/11/2021,,2,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,1
792,116434,12/10/2022,,3,Quisque id justo sit amet sapien dignissim vestibulum.,0
793,118759,17/5/2019,,1,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,1
794,8244,2/8/2014,,1,Duis bibendum. Morbi non quam nec dui luctus rutrum.,1
795,92863,7/9/2012,,2,Aliquam erat volutpat.,1
796,44445,27/5/2020,,2,In congue. Etiam justo. Etiam pretium iaculis justo.,0
797,99373,13/5/2022,,2,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",1
798,9782,16/9/2014,,3,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",1
799,113245,12/6/2015,,2,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1
800,41314,13/6/2017,,2,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",1
801,10220,21/12/2020,,3,Praesent blandit. Nam nulla.,0
802,61155,21/2/2019,,3,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,1
803,112459,24/10/2020,,3,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",1
804,54422,25/9/2016,,3,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",1
805,103452,14/12/2013,,2,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",0
806,80093,23/3/2017,,3,Nullam sit amet turpis elementum ligula vehicula consequat.,0
807,80687,20/12/2010,,2,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",1
808,56188,13/2/2011,,2,Nunc nisl.,0
809,1459,19/1/2021,,3,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",0
810,45862,2/3/2011,,1,Mauris lacinia sapien quis libero.,1
811,59304,15/11/2021,,1,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,1
812,5991,18/5/2019,,1,Proin eu mi.,1
813,4257,26/12/2020,,3,Mauris lacinia sapien quis libero.,1
814,52945,6/11/2013,,3,Cras pellentesque volutpat dui.,1
815,12486,9/2/2023,,1,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",1
816,63187,20/9/2014,,2,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",1
817,82942,1/2/2016,,2,Vivamus vel nulla eget eros elementum pellentesque.,0
818,51928,24/3/2012,,2,Aliquam non mauris.,1
819,95400,31/5/2012,,1,Duis at velit eu est congue elementum.,0
820,101881,5/7/2023,,3,Aenean sit amet justo. Morbi ut odio.,0
821,52534,14/9/2016,,3,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",1
822,5509,17/8/2020,,3,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1
823,39496,4/5/2023,,3,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1
824,38632,29/9/2014,,2,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0
825,15004,21/12/2022,,1,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",0
826,70982,12/3/2014,,1,Nulla nisl.,0
827,113326,9/9/2011,,2,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0
828,75291,25/12/2015,,1,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,0
829,64998,30/8/2011,,3,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0
830,112021,11/5/2023,,1,Donec ut dolor.,1
831,17243,13/10/2014,,3,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",1
832,25161,17/10/2018,,2,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",0
833,44824,29/11/2013,,1,Donec posuere metus vitae ipsum.,1
834,10185,30/10/2018,,2,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices.",1
835,115110,27/7/2023,,2,Duis bibendum. Morbi non quam nec dui luctus rutrum.,1
836,100640,17/10/2018,,3,Integer ac leo.,1
837,39305,23/5/2018,,2,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",0
838,85115,12/5/2014,,3,Duis at velit eu est congue elementum.,0
839,16994,21/3/2013,,3,In eleifend quam a odio. In hac habitasse platea dictumst.,0
840,32060,14/3/2022,,3,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,0
841,27357,20/9/2019,,3,Nulla mollis molestie lorem. Quisque ut erat.,1
842,68281,15/4/2012,,2,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",0
843,54481,5/10/2020,,3,Morbi a ipsum.,1
844,10943,5/4/2021,,2,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",0
845,65245,28/11/2013,,1,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
846,35133,10/4/2012,,1,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",0
847,21480,2/6/2014,,1,Curabitur in libero ut massa volutpat convallis.,0
848,60746,15/7/2012,,1,Aenean auctor gravida sem.,0
849,27660,14/4/2012,,1,Suspendisse accumsan tortor quis turpis. Sed ante.,0
850,7582,9/8/2022,,2,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,1
851,84566,12/1/2012,,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0
852,6219,5/9/2016,,2,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",0
853,120569,25/10/2011,,1,Morbi ut odio.,0
854,83387,18/9/2013,,2,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,0
855,105890,26/4/2019,,3,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,0
856,44336,15/2/2021,,1,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",0
857,6189,30/5/2019,,1,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,1
858,23827,28/10/2021,,2,Etiam justo. Etiam pretium iaculis justo.,1
859,48385,1/1/2020,,2,Vivamus tortor. Duis mattis egestas metus.,1
860,107837,2/11/2014,,1,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,1
861,104565,1/10/2020,,3,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",0
862,75581,2/1/2021,,3,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",0
863,49048,10/4/2015,,2,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,0
864,119034,20/9/2019,,1,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1
865,77540,12/4/2023,,3,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0
866,102113,28/1/2011,,1,In quis justo.,1
867,33367,23/7/2014,,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1
868,6292,29/10/2014,,2,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,1
869,33547,15/10/2013,,2,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0
870,26954,20/3/2016,,2,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",1
871,66422,1/3/2016,,1,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae.",0
872,120827,28/2/2020,,3,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1
873,46771,9/1/2014,,3,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",1
874,42323,6/2/2017,,3,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0
875,88882,12/7/2014,,2,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,0
876,77388,25/12/2020,,2,Aliquam non mauris.,0
877,71446,13/1/2020,,2,In congue. Etiam justo.,1
878,57462,4/10/2015,,1,In hac habitasse platea dictumst.,1
879,43084,25/10/2015,,2,Donec posuere metus vitae ipsum.,0
880,13756,23/7/2023,,3,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",1
881,36940,8/1/2016,,3,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0
882,10131,25/11/2021,,3,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1
883,101387,14/2/2021,,2,Proin risus.,0
884,80186,5/5/2018,,3,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",0
885,28454,21/4/2015,,2,Nulla justo.,0
886,38519,22/11/2018,,3,Pellentesque at nulla. Suspendisse potenti.,0
887,46433,22/12/2017,,1,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,0
888,56394,10/1/2018,,3,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",0
889,8481,17/9/2016,,1,Donec quis orci eget orci vehicula condimentum.,1
890,88762,15/4/2021,,3,Donec ut mauris eget massa tempor convallis.,0
891,10413,31/3/2023,,1,Aenean sit amet justo.,0
892,51965,23/2/2021,,3,Suspendisse accumsan tortor quis turpis. Sed ante.,1
893,88593,21/3/2020,,1,Phasellus sit amet erat.,1
894,121251,7/9/2020,,2,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0
895,55736,25/4/2015,,1,Nullam sit amet turpis elementum ligula vehicula consequat.,0
896,98535,8/6/2023,,3,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",0
897,81258,22/11/2020,,2,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",1
898,75050,5/8/2022,,2,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1
899,90150,20/3/2014,,1,Suspendisse potenti. In eleifend quam a odio.,0
900,60103,8/9/2011,,1,Suspendisse potenti.,1
901,17032,12/2/2013,,1,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,0
902,24396,27/9/2012,,1,Maecenas tincidunt lacus at velit.,0
903,104797,3/8/2019,,2,Nulla facilisi.,0
904,29636,31/10/2019,,2,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",1
905,56799,6/10/2011,,2,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",0
906,31220,30/10/2018,,2,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1
907,9310,15/6/2023,,3,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1
908,110406,20/6/2019,,3,Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,0
909,92007,29/5/2017,,3,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0
910,98937,31/8/2019,,3,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0
911,68988,23/6/2011,,1,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",0
912,87256,6/3/2014,,2,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0
913,72498,17/7/2021,,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",1
914,112032,7/10/2014,,3,Mauris ullamcorper purus sit amet nulla.,0
915,91720,7/9/2011,,2,Etiam vel augue. Vestibulum rutrum rutrum neque.,0
916,79718,25/4/2012,,3,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,1
917,26886,6/8/2018,,1,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,1
918,77232,22/6/2021,,1,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",0
919,105674,4/4/2019,,3,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1
920,12588,23/8/2015,,2,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,1
921,59505,31/10/2013,,2,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1
922,58266,16/3/2021,,1,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0
923,42269,22/10/2021,,3,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",1
924,55739,10/5/2023,,2,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",1
925,29722,16/11/2013,,1,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1
926,41010,18/3/2014,,2,Cras non velit nec nisi vulputate nonummy.,0
927,47754,16/5/2018,,1,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,0
928,62347,28/5/2021,,1,Quisque id justo sit amet sapien dignissim vestibulum.,0
929,93516,10/10/2017,,1,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,0
930,43251,2/4/2018,,2,Morbi a ipsum.,1
931,1828,14/3/2019,,1,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",0
932,78737,15/5/2011,,1,In hac habitasse platea dictumst.,1
933,27843,30/3/2019,,1,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,1
934,76990,8/2/2021,,1,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",1
935,90968,17/5/2013,,3,Maecenas rhoncus aliquam lacus.,0
936,26160,22/3/2021,,2,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
937,70721,14/6/2015,,2,Nulla ac enim.,0
938,29893,4/12/2013,,1,Nunc purus.,0
939,110018,21/10/2019,,1,Donec dapibus. Duis at velit eu est congue elementum.,1
940,81444,11/2/2018,,1,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",1
941,87709,30/10/2019,,1,Aliquam non mauris.,0
942,56687,17/12/2022,,2,Nunc nisl.,1
943,92083,5/11/2014,,1,Fusce consequat. Nulla nisl. Nunc nisl.,0
944,29550,3/3/2019,,3,Suspendisse potenti.,1
945,80651,29/11/2013,,2,Etiam vel augue. Vestibulum rutrum rutrum neque.,1
946,21070,16/10/2018,,3,Praesent blandit. Nam nulla.,1
947,116153,29/5/2011,,1,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",1
948,71751,31/5/2020,,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,1
949,30434,29/4/2014,,1,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
950,78772,4/2/2020,,1,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0
951,89175,2/12/2022,,1,Nulla tellus. In sagittis dui vel nisl.,1
952,75104,6/6/2017,,2,Curabitur at ipsum ac tellus semper interdum.,1
953,86690,28/10/2016,,3,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue.",0
954,5406,7/4/2015,,1,Nulla mollis molestie lorem.,0
955,48421,3/11/2012,,2,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,1
956,87997,15/3/2017,,1,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,1
957,54116,17/5/2022,,2,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",1
958,91086,21/3/2012,,3,Sed vel enim sit amet nunc viverra dapibus.,1
959,52440,26/7/2016,,2,Nulla mollis molestie lorem.,1
960,71192,30/12/2013,,3,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0
961,44857,21/8/2014,,2,Nunc purus. Phasellus in felis.,1
962,61475,18/4/2016,,3,Curabitur convallis.,0
963,11944,2/2/2020,,1,Donec ut mauris eget massa tempor convallis.,0
964,108526,29/8/2017,,2,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",0
965,65118,9/4/2020,,3,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",1
966,50356,9/9/2016,,3,Integer ac neque.,1
967,68834,11/11/2016,,1,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,0
968,7292,9/5/2012,,1,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",0
969,22447,24/11/2010,,2,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,0
970,18805,15/5/2021,,2,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",0
971,94353,25/11/2020,,3,Etiam faucibus cursus urna. Ut tellus.,0
972,112107,10/4/2016,,3,Fusce consequat.,0
973,73260,16/10/2017,,3,Morbi non quam nec dui luctus rutrum.,0
974,109466,12/2/2011,,1,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,0
975,82560,29/10/2021,,1,Proin risus. Praesent lectus.,0
