sokakid,sokakkod,sokakname,district_id,durum
677160,,938/3. (Sokak),50275,1
674675,,938/4. (Sokak),50275,1
266372,,939. (Sokak),50275,1
685629,,939/1. (Sokak),50275,1
690520,,939/2. (Sokak),50275,1
690521,,939/3. (Sokak),50275,1
446133,,940 (Sokak),50275,1
686599,,940/1. (Sokak),50275,1
266311,,941. (Sokak),50275,1
683449,,941/1. (Sokak),50275,1
266312,,942. (Sokak),50275,1
266313,,943. (Sokak),50275,1
446134,,944. (Sokak),50275,1
266314,,944/1. (Sokak),50275,1
690522,,944/2. (Sokak),50275,1
266315,,945. (Sokak),50275,1
446135,,945/1. (Sokak),50275,1
687369,,945/2. (Sokak),50275,1
683886,,945/3. (Sokak),50275,1
266316,,945/4. (Sokak),50275,1
266317,,946. (Sokak),50275,1
683887,,946/1. (Sokak),50275,1
266318,,947. (Sokak),50275,1
446136,,947/1. (Sokak),50275,1
266319,,948. (Sokak),50275,1
266320,,949. (Sokak),50275,1
274667,,949/1. (Sokak),50275,1
266321,,950. (Sokak),50275,1
446137,,951. (Sokak),50275,1
266322,,952. (Sokak),50275,1
266323,,952/1. (Sokak),50275,1
446138,,952/2. (Sokak),50275,1
266324,,952/3. (Sokak),50275,1
685014,,952/4. (Sokak),50275,1
266325,,953. (Sokak),50275,1
266326,,953/1. (Sokak),50275,1
446139,,954. (Sokak),50275,1
266327,,954/1. (Sokak),50275,1
266328,,955. (Sokak),50275,1
446140,,956. (Sokak),50275,1
692099,,956/1. (Sokak),50275,1
266329,,957. (Sokak),50275,1
266330,,957/1. (Sokak),50275,1
266331,,958. (Sokak),50275,1
446141,,959. (Sokak),50275,1
266332,,960. (Sokak),50275,1
687952,,960/1. (Sokak),50275,1
266333,,961. (Sokak),50275,1
266334,,BAHAR (Cadde),50275,1
266335,,BÜLBÜL (Cadde),50275,1
266336,,CEMAL GÜRSEL (Cadde),50275,1
446142,,DOĞAN (Cadde),50275,1
266337,,GENÇLİK (Cadde),50275,1
266339,,İBRAHİM AĞA (Cadde),50275,1
266338,,KAVAK (Cadde),50275,1
446143,,ŞEHİT MEVLÜT DURU (Cadde),50275,1
752100,,YENİ BAĞDAT (Cadde),50275,1
809363,,1. (Cadde),50293,1
812735,,10. (Cadde),50293,1
809890,,101. (Sokak),50293,1
818615,,11. (Cadde),50293,1
818608,,11. (Sokak),50293,1
818846,,111. (Sokak),50293,1
818616,,112. (Sokak),50293,1
818617,,12. (Cadde),50293,1
809365,,12. (Sokak),50293,1
809376,,121. (Sokak),50293,1
809361,,13. (Cadde),50293,1
809360,,14. (Cadde),50293,1
818609,,2. (Cadde),50293,1
809368,,21. (Sokak),50293,1
818610,,3. (Cadde),50293,1
818847,,31. (Sokak),50293,1
812731,,32. (Sokak),50293,1
818848,,33. (Sokak),50293,1
813993,,34. (Sokak),50293,1
813994,,4. (Cadde),50293,1
815643,,41. (Sokak),50293,1
818612,,42. (Sokak),50293,1
813995,,5. (Cadde),50293,1
812732,,6. (Cadde),50293,1
472545,,859. (Sokak),50292,1
818613,,61. (Sokak),50293,1
809887,,62. (Sokak),50293,1
818614,,7. (Cadde),50293,1
809888,,8. (Cadde),50293,1
809889,,81. (Sokak),50293,1
815644,,82. (Sokak),50293,1
812733,,9. (Cadde),50293,1
812734,,91. (Sokak),50293,1
815645,,92. (Sokak),50293,1
812736,,ATATÜRK (Bulvar),50293,1
818607,,CUMHURİYET (Cadde),50293,1
764994,,3801. (Sokak),809988,1
764993,,3802. (Sokak),809988,1
82644,,3803. (Sokak),809988,1
764992,,3804. (Sokak),809988,1
765002,,3805. (Sokak),809988,1
765006,,3806. (Cadde),809988,1
764998,,3810. (Sokak),809988,1
764999,,3811. (Sokak),809988,1
765000,,3812. (Sokak),809988,1
764995,,3813. (Sokak),809988,1
764996,,3814. (Sokak),809988,1
82645,,3815. (Sokak),809988,1
764997,,3816. (Sokak),809988,1
267499,,3817. (Sokak),809988,1
82655,,3820. (Sokak),809988,1
765016,,3821. (Sokak),809988,1
765003,,3830 (Sokak),809988,1
765014,,3840. (Sokak),809988,1
82653,,3841 (Sokak),809988,1
82656,,3843. (Sokak),809988,1
82649,,3850. (Sokak),809988,1
82647,,3851. (Sokak),809988,1
765004,,3852. (Sokak),809988,1
762950,,3853. (Sokak),809988,1
82648,,3854. (Sokak),809988,1
267500,,KADILLI ATATÜRK (Cadde),809988,1
765001,,KADILLI CUMHURİYET (Cadde),809988,1
765015,,KARŞIYAKA (Cadde),809988,1
560206880,,KUZEY MARMARA OTOYOLU (Bulvar),809988,1
887935,,MEVLANA (Cadde),809988,1
347801480,,ŞİLE (Cadde),809988,1
82646,,YEDİYER (Cadde),809988,1
856352,,19/1. (Sokak),50292,1
856354,,2066. (Sokak),50292,1
115715,,726. (Sokak),50292,1
944926000,,820. (Sokak),50292,1
615359690,,821. (Sokak),50292,1
720476,,839/1. (Sokak),50292,1
714259,,839/2. (Sokak),50292,1
714258,,839/3. (Sokak),50292,1
714257,,839/4. (Sokak),50292,1
720470,,839/5. (Sokak),50292,1
720468,,839/6. (Sokak),50292,1
714256,,839/7. (Sokak),50292,1
714255,,840. (Sokak),50292,1
720464,,841. (Sokak),50292,1
714252,,842. (Sokak),50292,1
720461,,843. (Sokak),50292,1
720451,,844. (Sokak),50292,1
720439,,844/1. (Sokak),50292,1
709267,,845. (Sokak),50292,1
472619,,846. (Sokak),50292,1
713750,,847. (Sokak),50292,1
710153,,848. (Sokak),50292,1
472621,,849. (Sokak),50292,1
472622,,850. (Sokak),50292,1
711762,,851. (Sokak),50292,1
713752,,851/1. (Sokak),50292,1
709694,,851/2. (Sokak),50292,1
472623,,852. (Sokak),50292,1
472628,,853. (Sokak),50292,1
709688,,853/1. (Sokak),50292,1
709701,,854. (Sokak),50292,1
711757,,855. (Sokak),50292,1
711759,,855/1. (Sokak),50292,1
709696,,857. (Sokak),50292,1
709698,,858. (Sokak),50292,1
717516,,859/1. (Sokak),50292,1
717518,,859/10. (Sokak),50292,1
717519,,859/11. (Sokak),50292,1
717517,,859/2. (Sokak),50292,1
475470,,859/3. (Sokak),50292,1
475467,,859/4. (Sokak),50292,1
475471,,859/5. (Sokak),50292,1
475474,,859/6. (Sokak),50292,1
717522,,859/7. (Sokak),50292,1
717520,,859/8. (Sokak),50292,1
717521,,859/9. (Sokak),50292,1
484226,,860. (Sokak),50292,1
483249,,860/1. (Sokak),50292,1
386592,,861. (Sokak),50292,1
450787,,861/1. (Sokak),50292,1
386570,,862. (Sokak),50292,1
449012,,863. (Sokak),50292,1
483208,,864. (Sokak),50292,1
709215,,864/1. (Sokak),50292,1
386569,,864/2. (Sokak),50292,1
482883,,864/3. (Sokak),50292,1
484224,,864/4. (Sokak),50292,1
266855,,865. (Sokak),50292,1
348258,,865/1. (Sokak),50292,1
348264,,865/2. (Sokak),50292,1
718791,,866. (Sokak),50292,1
501666,,867. (Sokak),50292,1
509692,,867/1. (Sokak),50292,1
509663,,867/2. (Sokak),50292,1
713182,,868. (Sokak),50292,1
710056,,868/1. (Sokak),50292,1
713540,,868/10. (Sokak),50292,1
713986,,868/2. (Sokak),50292,1
710057,,868/3. (Sokak),50292,1
81521,,868/4. (Sokak),50292,1
81517,,868/5. (Sokak),50292,1
156176,,868/6. (Sokak),50292,1
713977,,868/7. (Sokak),50292,1
703510,,868/8. (Sokak),50292,1
525756,,868/9. (Sokak),50292,1
703533,,869. (Sokak),50292,1
711536,,869/1. (Sokak),50292,1
707052,,869/2. (Sokak),50292,1
702057,,870. (Sokak),50292,1
786471,,870/1. (Sokak),50292,1
322504,,870/2. (Sokak),50292,1
163338,,870/3. (Sokak),50292,1
322502,,870/4. (Sokak),50292,1
702536,,870/5. (Sokak),50292,1
163321,,871. (Sokak),50292,1
704181,,871/1. (Sokak),50292,1
703784,,871/2. (Sokak),50292,1
702135,,871/3. (Sokak),50292,1
701220,,872. (Sokak),50292,1
702725,,872/1. (Sokak),50292,1
54504,,873. (Sokak),50292,1
54444,,873/1. (Sokak),50292,1
702723,,873/2. (Sokak),50292,1
702720,,873/3. (Sokak),50292,1
702719,,874. (Sokak),50292,1
702717,,874/1. (Sokak),50292,1
701217,,874/2. (Sokak),50292,1
701455,,874/3. (Sokak),50292,1
702713,,875. (Sokak),50292,1
702709,,875/1. (Sokak),50292,1
712386,,876. (Sokak),50292,1
701212,,876/1. (Sokak),50292,1
704749,,877. (Sokak),50292,1
711484,,877/1. (Sokak),50292,1
704915,,877/2. (Sokak),50292,1
703511,,878. (Sokak),50292,1
710570,,879/1. (Sokak),50292,1
707448,,879/2. (Sokak),50292,1
707449,,879/3. (Sokak),50292,1
714039,,880. (Sokak),50292,1
707447,,881. (Sokak),50292,1
239388,,881/1. (Sokak),50292,1
712370,,882. (Sokak),50292,1
707313,,882/1. (Sokak),50292,1
701589,,883. (Sokak),50292,1
705589,,883/1. (Sokak),50292,1
703675,,883/2. (Sokak),50292,1
726968,,884. (Sokak),50292,1
716390,,884/1. (Sokak),50292,1
725662,,884/3. (Sokak),50292,1
716389,,885. (Sokak),50292,1
720255,,885/1. (Sokak),50292,1
725660,,885/2. (Sokak),50292,1
715964,,885/3. (Sokak),50292,1
715963,,886. (Sokak),50292,1
715348,,886/1. (Sokak),50292,1
715347,,887. (Sokak),50292,1
718883,,887/1. (Sokak),50292,1
715346,,887/2. (Sokak),50292,1
715344,,887/3. (Sokak),50292,1
715962,,887/4. (Sokak),50292,1
715961,,887/5. (Sokak),50292,1
714926,,887/6. (Sokak),50292,1
724930,,887/7. (Sokak),50292,1
724222,,888. (Sokak),50292,1
715339,,888/1. (Sokak),50292,1
715960,,888/2. (Sokak),50292,1
715335,,888/3. (Sokak),50292,1
715336,,888/4. (Sokak),50292,1
715334,,888/5. (Sokak),50292,1
715333,,888/6. (Sokak),50292,1
716170,,889. (Sokak),50292,1
717238,,889/1. (Sokak),50292,1
714752,,889/10. (Sokak),50292,1
715085,,889/2. (Sokak),50292,1
715326,,889/3. (Sokak),50292,1
720147,,889/4. (Sokak),50292,1
716169,,889/5. (Sokak),50292,1
715087,,889/6. (Sokak),50292,1
715328,,889/7. (Sokak),50292,1
720232,,889/8. (Sokak),50292,1
724911,,889/9. (Sokak),50292,1
714750,,890. (Sokak),50292,1
714964,,890/1. (Sokak),50292,1
79094,,890/2. (Sokak),50292,1
79091,,890/3. (Sokak),50292,1
720183,,890/4. (Sokak),50292,1
79085,,890/5. (Sokak),50292,1
724563,,891. (Sokak),50292,1
714963,,892. (Sokak),50292,1
78733,,893. (Sokak),50292,1
720182,,893/1. (Sokak),50292,1
78726,,893/2. (Sokak),50292,1
78725,,894. (Sokak),50292,1
718101,,894/1. (Sokak),50292,1
714962,,895. (Sokak),50292,1
720486,,895/1. (Sokak),50292,1
82083,,896. (Sokak),50292,1
856385,,ANADOLU (Cadde),50292,1
720478,,AY YILDIZ (Cadde),50292,1
715362,,BAHARDERE (Cadde),50292,1
856391,,BOSNA (Cadde),50292,1
714261,,ERENLER (Cadde),50292,1
695261,,ISSIKGÖL (Cadde),50292,1
720480,,MADENCİLER (Cadde),50292,1
520270,,MUAMMER AKSOY (Cadde),50292,1
720484,,ÖZGÜR (Cadde),50292,1
710569,,SARIKAMIŞ ŞEHİTLERİ (Cadde),50292,1
881462790,,SOMA MADEN ŞEHİTLERİ (Bulvar),50292,1
302140350,,ŞEHİT OĞUZHAN DEMİR (Cadde),50292,1
714260,,YUNUS EMRE (Cadde),50292,1
94381340,,4201. (Sokak),163634,1
763715,,4202. (Sokak),163634,1
766812,,4203. (Sokak),163634,1
763716,,4204. (Sokak),163634,1
292654,,4205. (Sokak),163634,1
766813,,4206. (Sokak),163634,1
766814,,KEMAL ATATÜRK (Cadde),163634,1
292652,,MUDARLI CUMHURİYET (Cadde),163634,1
763717,,MUDARLI İSTİKLAL (Cadde),163634,1
763718,,ŞEHİT EMİN DOĞAN (Cadde),163634,1
272874,,4401. (Sokak),576553,1
272854,,4402. (Sokak),576553,1
766946,,4403. (Sokak),576553,1
766945,,4404. (Sokak),576553,1
766944,,4405. (Sokak),576553,1
862781,,4406. (Sokak),576553,1
272859,,4407. (Sokak),576553,1
771860,,4408. (Sokak),576553,1
771855,,4409. (Sokak),576553,1
272853,,4410. (Sokak),576553,1
766955,,4415. (Sokak),576553,1
897990,,4416. (Sokak),576553,1
272877,,4417. (Sokak),576553,1
768543,,4418. (Sokak),576553,1
768542,,4421. (Sokak),576553,1
771859,,4426. (Sokak),576553,1
774252,,4427. (Sokak),576553,1
272860,,4428. (Sokak),576553,1
771861,,4429. (Sokak),576553,1
774258,,4432. (Sokak),576553,1
774257,,4433. (Sokak),576553,1
774260,,4434. (Sokak),576553,1
862040,,4436. (Sokak),576553,1
862780,,4437. (Sokak),576553,1
774261,,4438. (Sokak),576553,1
870375,,4439. (Sokak),576553,1
766947,,4440. (Sokak),576553,1
833021,,4441. (Sokak),576553,1
774253,,4442. (Sokak),576553,1
810320,,4443. (Sokak),576553,1
37794062,,4444. (Sokak),576553,1
766950,,4445. (Sokak),576553,1
272872,,4446. (Sokak),576553,1
272871,,4447. (Sokak),576553,1
766948,,4448. (Sokak),576553,1
862778,,4449. (Sokak),576553,1
272867,,4450. (Sokak),576553,1
272865,,4451. (Sokak),576553,1
272870,,4452. (Sokak),576553,1
766953,,4453. (Sokak),576553,1
272869,,4454. (Sokak),576553,1
766952,,4455. (Sokak),576553,1
272855,,4460. (Sokak),576553,1
272858,,4461. (Sokak),576553,1
771856,,4462. (Sokak),576553,1
57528,,4464. (Sokak),576553,1
272856,,4465. (Sokak),576553,1
766954,,4468. (Sokak),576553,1
862775,,4470. (Sokak),576553,1
771858,,4471. (Sokak),576553,1
771857,,4472. (Sokak),576553,1
774255,,4474. (Sokak),576553,1
862779,,4475. (Sokak),576553,1
766949,,4476. (Sokak),576553,1
862777,,4477. (Sokak),576553,1
862776,,4478. (Sokak),576553,1
57518,,BAĞLAR YOLU (Cadde),576553,1
868918,,ESKİ İSTANBUL (Cadde),576553,1
272852,,MADEN (Cadde),576553,1
866826,,MOLLA FENERİ (Cadde),576553,1
497495671,,MUSTAFA KEMAL (Cadde),576553,1
766942,,PELİTLİ ATATÜRK (Cadde),576553,1
766943,,PELİTLİ YOLU (Cadde),576553,1
90463910,,SANAYİ. (Cadde),576553,1
22148506,,ŞANTİYE (Cadde),576553,1
272850,,TAVŞANLI YOLU (Cadde),576553,1
774251,,YENI MEZARLIK YOLU (Cadde),576553,1
859221,,YENİ BAĞDAT (Cadde),576553,1
157261930,,4601. (Sokak),392423,1
136178810,,4602. (Sokak),392423,1
887287610,,4603. (Sokak),392423,1
579146320,,4604. (Sokak),392423,1
392431,,4610. (Sokak),392423,1
392426,,4620. (Sokak),392423,1
559595890,,4621. (Sokak),392423,1
763720,,4630. (Sokak),392423,1
763721,,4640. (Sokak),392423,1
58335605,,TEPEMANAYIR (Cadde),392423,1
939188370,,TEPEMANAYIR (Cadde),392423,1
444671,,2401. (Sokak),50289,1
700164,,2402. (Sokak),50289,1
444331,,2403. (Sokak),50289,1
104990,,2404. (Sokak),50289,1
444673,,2405. (Sokak),50289,1
686846,,2407. (Sokak),50289,1
856553,,2408. (Sokak),50289,1
682678,,2409. (Sokak),50289,1
689095,,2410. (Sokak),50289,1
689888,,2411. (Sokak),50289,1
689096,,2412. (Sokak),50289,1
682674,,2415. (Sokak),50289,1
681933,,2416. (Sokak),50289,1
111042,,2417. (Sokak),50289,1
686849,,2418. (Sokak),50289,1
686845,,2419. (Sokak),50289,1
683765,,2420. (Sokak),50289,1
690907,,2421. (Sokak),50289,1
681932,,2422. (Sokak),50289,1
444664,,2423. (Sokak),50289,1
342559,,2424. (Sokak),50289,1
682679,,2425. (Sokak),50289,1
682366,,2426. (Sokak),50289,1
681880,,2427. (Sokak),50289,1
691797,,2430. (Sokak),50289,1
444674,,2431. (Sokak),50289,1
444675,,2432. (Sokak),50289,1
444677,,2433. (Sokak),50289,1
444679,,2434. (Sokak),50289,1
444678,,2435. (Sokak),50289,1
648836,,2436. (Sokak),50289,1
649924,,2437. (Sokak),50289,1
648890,,2438. (Sokak),50289,1
652415,,2439. (Sokak),50289,1
652403,,2440. (Sokak),50289,1
280909,,2441. (Sokak),50289,1
695804,,2442. (Sokak),50289,1
484004,,2443. (Sokak),50289,1
484006,,2444. (Sokak),50289,1
484003,,2445. (Sokak),50289,1
483997,,2446. (Sokak),50289,1
689089,,2447. (Sokak),50289,1
689885,,2448. (Sokak),50289,1
689887,,2449. (Sokak),50289,1
689886,,2450. (Sokak),50289,1
689091,,2451. (Sokak),50289,1
689092,,2452. (Sokak),50289,1
689093,,2453. (Sokak),50289,1
689087,,2454. (Sokak),50289,1
689086,,2455. (Sokak),50289,1
120770,,2456. (Sokak),50289,1
395233,,2457. (Sokak),50289,1
120768,,2458. (Sokak),50289,1
37717,,2459. (Sokak),50289,1
700162,,2460. (Sokak),50289,1
264001,,2461. (Sokak),50289,1
700161,,2463. (Sokak),50289,1
689097,,2464. (Sokak),50289,1
685148,,2465. (Sokak),50289,1
682669,,2466. (Sokak),50289,1
648315,,2467. (Sokak),50289,1
651731,,2468. (Sokak),50289,1
651716,,2469. (Sokak),50289,1
685585,,2470. (Sokak),50289,1
652831,,2471. (Sokak),50289,1
686844,,2473. (Sokak),50289,1
919760,,2475 (Sokak),50289,1
341377,,2476. (Sokak),50289,1
639866,,2477. (Sokak),50289,1
648829,,2478. (Sokak),50289,1
646286,,2479. (Sokak),50289,1
648830,,2480. (Sokak),50289,1
648831,,2481. (Sokak),50289,1
652843,,2482. (Sokak),50289,1
652840,,2483. (Sokak),50289,1
639861,,2485. (Sokak),50289,1
694077,,DİCLE (Cadde),50289,1
639871,,FIRAT (Cadde),50289,1
673420,,ISSIKGÖL (Cadde),50289,1
526307040,,İZMİT-İSTANBUL OTOBAN (Bulvar),50289,1
639883,,KARASU (Cadde),50289,1
395196,,MUTLUKENT (Bulvar),50289,1
43185842,,RAHMİ DİBEK (Cadde),50289,1
649941,,SERKAN ÖZÇERİ (Cadde),50289,1
688180,,1703. (Sokak),50274,1
399496,,1704. (Sokak),50274,1
399497,,1705. (Sokak),50274,1
763707,,3120. (Sokak),302000,1
89992200,,3121. (Sokak),302000,1
31439789,,3122. (Sokak),302000,1
88462767,,3123. (Sokak),302000,1
47130109,,3124. (Sokak),302000,1
273282930,,3125. (Sokak),302000,1
893010480,,3126. (Sokak),302000,1
868717,,3550. (Sokak),302000,1
292646,,AŞIR (Sokak),302000,1
964115,,5001 (Sokak),140066,1
964133,,5002 (Sokak),140066,1
964135,,5003 (Sokak),140066,1
964137,,5004 (Sokak),140066,1
964139,,5005 (Sokak),140066,1
964141,,5006 (Sokak),140066,1
964145,,5007 (Sokak),140066,1
426828,,3401. (Sokak),365346,1
426422,,3402. (Sokak),365346,1
426824,,3403. (Sokak),365346,1
201936,,3404. (Sokak),365346,1
426825,,3405. (Sokak),365346,1
201938,,3406. (Sokak),365346,1
201935,,3407. (Sokak),365346,1
384679,,3408. (Sokak),365346,1
426822,,3410. (Sokak),365346,1
201934,,3411. (Sokak),365346,1
426823,,3412. (Sokak),365346,1
384678,,3413. (Sokak),365346,1
426833,,3418. (Sokak),365346,1
297493,,3419. (Sokak),365346,1
426421,,3420. (Sokak),365346,1
26306027,,3421. (Sokak),365346,1
426832,,3422. (Sokak),365346,1
426424,,3425. (Sokak),365346,1
201937,,3426. (Sokak),365346,1
201933,,3427. (Sokak),365346,1
201931,,3428. (Sokak),365346,1
426426,,3429. (Sokak),365346,1
222071,,3430. (Sokak),365346,1
222073,,3431. (Sokak),365346,1
214591,,3432. (Sokak),365346,1
426423,,3442. (Sokak),365346,1
426831,,3446. (Sokak),365346,1
871153,,ÇINAR. (Cadde),365346,1
222072,,DENİZLİ FATİH (Cadde),365346,1
426830,,GAZI MUSTAFA KEMAL (Cadde),365346,1
683220150,,KUZEY MARMARA OTOYOLU (Bulvar),365346,1
907113,,ORMAN BÖLGESİ (Küme Evler),365346,1
688177,,1701. (Sokak),50274,1
688178,,1702. (Sokak),50274,1
399498,,1706. (Sokak),50274,1
688181,,1706/1. (Sokak),50274,1
399499,,1706/2. (Sokak),50274,1
688182,,1707. (Sokak),50274,1
688183,,1708. (Sokak),50274,1
688185,,1709. (Sokak),50274,1
688186,,1709/1. (Sokak),50274,1
693996,,1709/2. (Sokak),50274,1
399532,,1709/3. (Sokak),50274,1
209069,,1710. (Sokak),50274,1
209099,,1711. (Sokak),50274,1
209100,,1712. (Sokak),50274,1
209102,,1713. (Sokak),50274,1
209103,,1713/1. (Sokak),50274,1
209105,,1713/2. (Sokak),50274,1
209107,,1713/3. (Sokak),50274,1
209110,,1713/4. (Sokak),50274,1
209111,,1714. (Sokak),50274,1
209112,,1715. (Sokak),50274,1
209113,,1716. (Sokak),50274,1
209114,,1716/1. (Sokak),50274,1
292189,,1716/2. (Sokak),50274,1
292190,,1716/3. (Sokak),50274,1
292192,,1718. (Sokak),50274,1
293420,,1719. (Sokak),50274,1
293422,,1720. (Sokak),50274,1
54510,,1721. (Sokak),50274,1
728172,,1722. (Sokak),50274,1
728173,,1723. (Sokak),50274,1
728174,,1724. (Sokak),50274,1
293421,,1725. (Sokak),50274,1
728175,,1725/1. (Sokak),50274,1
223985,,1725/2. (Sokak),50274,1
728180,,1726. (Sokak),50274,1
728176,,1727. (Sokak),50274,1
728179,,1728. (Sokak),50274,1
728177,,1729. (Sokak),50274,1
202265,,1730. (Sokak),50274,1
728178,,1731. (Sokak),50274,1
734216,,1731/1. (Sokak),50274,1
202266,,1732. (Sokak),50274,1
202267,,1733. (Sokak),50274,1
202269,,1735. (Sokak),50274,1
202270,,1736. (Sokak),50274,1
202271,,1737. (Sokak),50274,1
202272,,1738. (Sokak),50274,1
202273,,1739. (Sokak),50274,1
202274,,1740. (Sokak),50274,1
202275,,1741. (Sokak),50274,1
158268,,1742. (Sokak),50274,1
223168,,1742/1. (Sokak),50274,1
209104,,1743. (Sokak),50274,1
823206,,1743/1. (Sokak),50274,1
223150,,1744. (Sokak),50274,1
223151,,1744/1. (Sokak),50274,1
223152,,1744/2. (Sokak),50274,1
223153,,1745. (Sokak),50274,1
223973,,1745/1. (Sokak),50274,1
223974,,1745/2. (Sokak),50274,1
223154,,1746. (Sokak),50274,1
223156,,1747. (Sokak),50274,1
223155,,1748. (Sokak),50274,1
223157,,1749. (Sokak),50274,1
223158,,1750. (Sokak),50274,1
223159,,1750/1. (Sokak),50274,1
223160,,1751. (Sokak),50274,1
223976,,1752. (Sokak),50274,1
223980,,1753. (Sokak),50274,1
223161,,1754. (Sokak),50274,1
223981,,1755. (Sokak),50274,1
223162,,1756. (Sokak),50274,1
223982,,1757. (Sokak),50274,1
223983,,1758. (Sokak),50274,1
223984,,1759. (Sokak),50274,1
223986,,1760. (Sokak),50274,1
223987,,1761. (Sokak),50274,1
223988,,1762. (Sokak),50274,1
223989,,1763. (Sokak),50274,1
223990,,1764. (Sokak),50274,1
223991,,1765. (Sokak),50274,1
223992,,1766. (Sokak),50274,1
223164,,1766/1. (Sokak),50274,1
223163,,1766/2. (Sokak),50274,1
223165,,1767. (Sokak),50274,1
223166,,1768. (Sokak),50274,1
223167,,1769. (Sokak),50274,1
223169,,1770. (Sokak),50274,1
399250,,1771. (Sokak),50274,1
399262,,1772. (Sokak),50274,1
399264,,1772/1. (Sokak),50274,1
399265,,1773. (Sokak),50274,1
46982,,1774. (Sokak),50274,1
76130,,1775. (Sokak),50274,1
212567,,1776. (Sokak),50274,1
212568,,1776/1. (Sokak),50274,1
212570,,1777. (Sokak),50274,1
212569,,1778. (Sokak),50274,1
212571,,1779. (Sokak),50274,1
761316,,1780. (Sokak),50274,1
749250,,1781. (Sokak),50274,1
761317,,1781/1. (Sokak),50274,1
761318,,1781/2. (Sokak),50274,1
749252,,1782. (Sokak),50274,1
365501,,1783. (Sokak),50274,1
761319,,1784. (Sokak),50274,1
761320,,1785. (Sokak),50274,1
761321,,1786. (Sokak),50274,1
761322,,1787. (Sokak),50274,1
761323,,1787/1. (Sokak),50274,1
761328,,1788. (Sokak),50274,1
365507,,1788/1. (Sokak),50274,1
761324,,1788/2. (Sokak),50274,1
749253,,1789. (Sokak),50274,1
761325,,1789/1. (Sokak),50274,1
761326,,1790. (Sokak),50274,1
761327,,1791. (Sokak),50274,1
761329,,1792. (Sokak),50274,1
365506,,1792/1. (Sokak),50274,1
365505,,1792/2. (Sokak),50274,1
761330,,1793. (Sokak),50274,1
749254,,1793/1. (Sokak),50274,1
76138,,1793/2. (Sokak),50274,1
749255,,1793/3. (Sokak),50274,1
749256,,1794. (Sokak),50274,1
749257,,1795. (Sokak),50274,1
752090,,1795/1. (Sokak),50274,1
752248,,1795/2. (Sokak),50274,1
761332,,1796. (Sokak),50274,1
761333,,1797. (Sokak),50274,1
749258,,1798. (Sokak),50274,1
749259,,1799. (Sokak),50274,1
761334,,1799/1. (Sokak),50274,1
21510219,,DİCLE (Cadde),50274,1
292191,,GAZİLER (Cadde),50274,1
266623,,ISSIKGÖL (Cadde),50274,1
439813,,İBRAHİM AĞA (Cadde),50274,1
953152,,İZMİT-İSTANBUL OTOBAN (Bulvar),50274,1
439812,,NESİL (Cadde),50274,1
202268,,ŞEHİT ERDEM DEMİR (Cadde),50274,1
692136,,ŞEHİT FAHRİ KIR (Cadde),50274,1
266629,,ŞEHİT ÖZCAN DEMİRCİ (Cadde),50274,1
266628,,ŞEHİT SELAHATTİN YAPRAK (Cadde),50274,1
360387,,1102. (Sokak),50276,1
266373,,1201. (Sokak),50276,1
196824,,1201/2. (Sokak),50276,1
196549,,1201/3. (Sokak),50276,1
22178,,1201/4. (Sokak),50276,1
813978,,1201/5. (Sokak),50276,1
360383,,1202. (Sokak),50276,1
743858,,1202/1. (Sokak),50276,1
196822,,1202/2. (Sokak),50276,1
423604,,1202/3. (Sokak),50276,1
266374,,1203. (Sokak),50276,1
266375,,1204. (Sokak),50276,1
446157,,1205. (Sokak),50276,1
218504,,1205/1. (Sokak),50276,1
46649,,1205/2. (Sokak),50276,1
473721,,1206. (Sokak),50276,1
266377,,1207. (Sokak),50276,1
266378,,1208. (Sokak),50276,1
446158,,1209. (Sokak),50276,1
266379,,1209/1. (Sokak),50276,1
782620,,1209/2. (Sokak),50276,1
246607,,1210. (Sokak),50276,1
267658,,1211. (Sokak),50276,1
446159,,1212. (Sokak),50276,1
267659,,1213. (Sokak),50276,1
267660,,1214. (Sokak),50276,1
360385,,1215. (Sokak),50276,1
267661,,1216. (Sokak),50276,1
446160,,1217. (Sokak),50276,1
267662,,1218. (Sokak),50276,1
267663,,1219. (Sokak),50276,1
360386,,1220. (Sokak),50276,1
197105,,1220/1. (Sokak),50276,1
446161,,1221. (Sokak),50276,1
267664,,1222. (Sokak),50276,1
744096,,1222/1. (Sokak),50276,1
742052,,1222/2. (Sokak),50276,1
267665,,1223. (Sokak),50276,1
267666,,1224. (Sokak),50276,1
446162,,1225. (Sokak),50276,1
744615,,1225/1. (Sokak),50276,1
267667,,1226. (Sokak),50276,1
267668,,1227. (Sokak),50276,1
26307,,1227/1. (Sokak),50276,1
446163,,1228. (Sokak),50276,1
473722,,1229. (Sokak),50276,1
267669,,1229/1. (Sokak),50276,1
745821,,1229/2. (Sokak),50276,1
267670,,1230. (Sokak),50276,1
267671,,1231. (Sokak),50276,1
742081,,1231/1. (Sokak),50276,1
360388,,1232. (Sokak),50276,1
219853,,1232/1. (Sokak),50276,1
446164,,ADLİYE (Cadde),50276,1
267672,,ALİRIZA EFENDİ (Cadde),50276,1
267673,,ATATÜRK (Cadde),50276,1
267674,,CUMHURİYET (Cadde),50276,1
266039,,ÇEŞME (Cadde),50276,1
954948,,D-100 KARAYOLU (Cadde),50276,1
